PASSENGERS,DEST_CITY_NAME,YEAR,MONTH
0.00,"Aberdeen, SD",2019,11
0.00,"Akron, OH",2019,3
0.00,"Albany, NY",2019,1
0.00,"Albany, NY",2019,1
0.00,"Albany, NY",2019,1
0.00,"Albany, NY",2019,1
0.00,"Albany, NY",2019,1
0.00,"Albany, NY",2019,1
0.00,"Albany, NY",2019,2
0.00,"Albany, NY",2019,2
0.00,"Albany, NY",2019,2
0.00,"Albany, NY",2019,2
0.00,"Albany, NY",2019,2
0.00,"Albany, NY",2019,3
0.00,"Albany, NY",2019,3
0.00,"Albany, NY",2019,3
0.00,"Albany, NY",2019,3
0.00,"Albany, NY",2019,3
0.00,"Albany, NY",2019,3
0.00,"Albany, NY",2019,3
0.00,"Albany, NY",2019,4
0.00,"Albany, NY",2019,4
0.00,"Albany, NY",2019,4
0.00,"Albany, NY",2019,4
0.00,"Albany, NY",2019,4
0.00,"Albany, NY",2019,4
0.00,"Albany, NY",2019,4
0.00,"Albany, NY",2019,4
0.00,"Albany, NY",2019,5
0.00,"Albany, NY",2019,5
0.00,"Albany, NY",2019,5
0.00,"Albany, NY",2019,5
0.00,"Albany, NY",2019,5
0.00,"Albany, NY",2019,5
0.00,"Albany, NY",2019,5
0.00,"Albany, NY",2019,5
0.00,"Albany, NY",2019,6
0.00,"Albany, NY",2019,6
0.00,"Albany, NY",2019,6
0.00,"Albany, NY",2019,6
0.00,"Albany, NY",2019,6
0.00,"Albany, NY",2019,6
0.00,"Albany, NY",2019,6
0.00,"Albany, NY",2019,6
0.00,"Albany, NY",2019,6
0.00,"Albany, NY",2019,6
0.00,"Albany, NY",2019,7
0.00,"Albany, NY",2019,7
0.00,"Albany, NY",2019,7
0.00,"Albany, NY",2019,7
0.00,"Albany, NY",2019,7
0.00,"Albany, NY",2019,7
0.00,"Albany, NY",2019,7
0.00,"Albany, NY",2019,7
0.00,"Albany, NY",2019,7
0.00,"Albany, NY",2019,7
0.00,"Albany, NY",2019,8
0.00,"Albany, NY",2019,8
0.00,"Albany, NY",2019,8
0.00,"Albany, NY",2019,8
0.00,"Albany, NY",2019,8
0.00,"Albany, NY",2019,8
0.00,"Albany, NY",2019,8
0.00,"Albany, NY",2019,8
0.00,"Albany, NY",2019,8
0.00,"Albany, NY",2019,8
0.00,"Albany, NY",2019,8
0.00,"Albany, NY",2019,8
0.00,"Albany, NY",2019,8
0.00,"Albany, NY",2019,9
0.00,"Albany, NY",2019,9
0.00,"Albany, NY",2019,9
0.00,"Albany, NY",2019,9
0.00,"Albany, NY",2019,9
0.00,"Albany, NY",2019,9
0.00,"Albany, NY",2019,9
0.00,"Albany, NY",2019,9
0.00,"Albany, NY",2019,9
0.00,"Albany, NY",2019,9
0.00,"Albany, NY",2019,10
0.00,"Albany, NY",2019,10
0.00,"Albany, NY",2019,10
0.00,"Albany, NY",2019,10
0.00,"Albany, NY",2019,10
0.00,"Albany, NY",2019,10
0.00,"Albany, NY",2019,10
0.00,"Albany, NY",2019,10
0.00,"Albany, NY",2019,10
0.00,"Albany, NY",2019,11
0.00,"Albany, NY",2019,11
0.00,"Albany, NY",2019,11
0.00,"Albany, NY",2019,11
0.00,"Albany, NY",2019,11
0.00,"Albany, NY",2019,11
0.00,"Albany, NY",2019,11
0.00,"Albany, NY",2019,11
0.00,"Albany, NY",2019,11
0.00,"Albany, NY",2019,12
0.00,"Albany, NY",2019,12
0.00,"Albany, NY",2019,12
0.00,"Albany, NY",2019,12
0.00,"Albany, NY",2019,12
0.00,"Albany, NY",2019,12
0.00,"Albany, NY",2019,12
0.00,"Albany, NY",2019,12
0.00,"Albany, NY",2019,12
0.00,"Albany, NY",2019,12
0.00,"Alexandria, LA",2019,2
0.00,"Allentown/Bethlehem/Easton, PA",2019,12
0.00,"Anchorage, AK",2019,1
0.00,"Anchorage, AK",2019,1
0.00,"Anchorage, AK",2019,1
0.00,"Anchorage, AK",2019,2
0.00,"Anchorage, AK",2019,2
0.00,"Anchorage, AK",2019,3
0.00,"Anchorage, AK",2019,3
0.00,"Anchorage, AK",2019,3
0.00,"Anchorage, AK",2019,3
0.00,"Anchorage, AK",2019,4
0.00,"Anchorage, AK",2019,4
0.00,"Anchorage, AK",2019,4
0.00,"Anchorage, AK",2019,5
0.00,"Anchorage, AK",2019,5
0.00,"Anchorage, AK",2019,5
0.00,"Anchorage, AK",2019,6
0.00,"Anchorage, AK",2019,6
0.00,"Anchorage, AK",2019,6
0.00,"Anchorage, AK",2019,7
0.00,"Anchorage, AK",2019,7
0.00,"Anchorage, AK",2019,8
0.00,"Anchorage, AK",2019,8
0.00,"Anchorage, AK",2019,8
0.00,"Anchorage, AK",2019,9
0.00,"Anchorage, AK",2019,9
0.00,"Anchorage, AK",2019,9
0.00,"Anchorage, AK",2019,9
0.00,"Anchorage, AK",2019,9
0.00,"Anchorage, AK",2019,9
0.00,"Anchorage, AK",2019,10
0.00,"Anchorage, AK",2019,10
0.00,"Anchorage, AK",2019,10
0.00,"Anchorage, AK",2019,10
0.00,"Anchorage, AK",2019,10
0.00,"Anchorage, AK",2019,11
0.00,"Anchorage, AK",2019,11
0.00,"Anchorage, AK",2019,12
0.00,"Anchorage, AK",2019,12
0.00,"Arcata/Eureka, CA",2019,10
0.00,"Arcata/Eureka, CA",2019,10
0.00,"Asheville, NC",2019,11
0.00,"Ashland, WV",2019,12
0.00,"Atlanta, GA",2019,4
0.00,"Atlanta, GA",2019,6
0.00,"Atlantic City, NJ",2019,11
0.00,"Austin, TX",2019,7
0.00,"Austin, TX",2019,11
0.00,"Baltimore, MD",2019,11
0.00,"Baltimore, MD",2019,12
0.00,"Baltimore, MD",2019,12
0.00,"Bangor, ME",2019,3
0.00,"Bangor, ME",2019,11
0.00,"Bedford, MA",2019,1
0.00,"Bedford, MA",2019,3
0.00,"Bedford, MA",2019,4
0.00,"Bedford, MA",2019,5
0.00,"Bedford, MA",2019,7
0.00,"Bedford, MA",2019,11
0.00,"Birmingham, AL",2019,1
0.00,"Birmingham, AL",2019,9
0.00,"Boise, ID",2019,10
0.00,"Boston, MA",2019,2
0.00,"Boston, MA",2019,3
0.00,"Boston, MA",2019,4
0.00,"Boston, MA",2019,4
0.00,"Boston, MA",2019,6
0.00,"Boston, MA",2019,7
0.00,"Boston, MA",2019,7
0.00,"Boston, MA",2019,8
0.00,"Boston, MA",2019,9
0.00,"Boston, MA",2019,9
0.00,"Boston, MA",2019,10
0.00,"Boston, MA",2019,10
0.00,"Boston, MA",2019,11
0.00,"Boston, MA",2019,12
0.00,"Boston, MA",2019,12
0.00,"Brownsville, TX",2019,11
0.00,"Buffalo, NY",2019,1
0.00,"Buffalo, NY",2019,1
0.00,"Buffalo, NY",2019,1
0.00,"Buffalo, NY",2019,1
0.00,"Buffalo, NY",2019,1
0.00,"Buffalo, NY",2019,1
0.00,"Buffalo, NY",2019,1
0.00,"Buffalo, NY",2019,1
0.00,"Buffalo, NY",2019,1
0.00,"Buffalo, NY",2019,1
0.00,"Buffalo, NY",2019,1
0.00,"Buffalo, NY",2019,1
0.00,"Buffalo, NY",2019,1
0.00,"Buffalo, NY",2019,2
0.00,"Buffalo, NY",2019,2
0.00,"Buffalo, NY",2019,2
0.00,"Buffalo, NY",2019,2
0.00,"Buffalo, NY",2019,2
0.00,"Buffalo, NY",2019,2
0.00,"Buffalo, NY",2019,2
0.00,"Buffalo, NY",2019,2
0.00,"Buffalo, NY",2019,2
0.00,"Buffalo, NY",2019,2
0.00,"Buffalo, NY",2019,2
0.00,"Buffalo, NY",2019,2
0.00,"Buffalo, NY",2019,3
0.00,"Buffalo, NY",2019,3
0.00,"Buffalo, NY",2019,3
0.00,"Buffalo, NY",2019,3
0.00,"Buffalo, NY",2019,3
0.00,"Buffalo, NY",2019,3
0.00,"Buffalo, NY",2019,3
0.00,"Buffalo, NY",2019,3
0.00,"Buffalo, NY",2019,3
0.00,"Buffalo, NY",2019,3
0.00,"Buffalo, NY",2019,3
0.00,"Buffalo, NY",2019,3
0.00,"Buffalo, NY",2019,4
0.00,"Buffalo, NY",2019,4
0.00,"Buffalo, NY",2019,4
0.00,"Buffalo, NY",2019,4
0.00,"Buffalo, NY",2019,4
0.00,"Buffalo, NY",2019,4
0.00,"Buffalo, NY",2019,4
0.00,"Buffalo, NY",2019,4
0.00,"Buffalo, NY",2019,4
0.00,"Buffalo, NY",2019,5
0.00,"Buffalo, NY",2019,5
0.00,"Buffalo, NY",2019,5
0.00,"Buffalo, NY",2019,5
0.00,"Buffalo, NY",2019,5
0.00,"Buffalo, NY",2019,5
0.00,"Buffalo, NY",2019,5
0.00,"Buffalo, NY",2019,5
0.00,"Buffalo, NY",2019,5
0.00,"Buffalo, NY",2019,5
0.00,"Buffalo, NY",2019,6
0.00,"Buffalo, NY",2019,6
0.00,"Buffalo, NY",2019,6
0.00,"Buffalo, NY",2019,6
0.00,"Buffalo, NY",2019,6
0.00,"Buffalo, NY",2019,6
0.00,"Buffalo, NY",2019,6
0.00,"Buffalo, NY",2019,6
0.00,"Buffalo, NY",2019,6
0.00,"Buffalo, NY",2019,6
0.00,"Buffalo, NY",2019,6
0.00,"Buffalo, NY",2019,6
0.00,"Buffalo, NY",2019,6
0.00,"Buffalo, NY",2019,6
0.00,"Buffalo, NY",2019,6
0.00,"Buffalo, NY",2019,6
0.00,"Buffalo, NY",2019,7
0.00,"Buffalo, NY",2019,7
0.00,"Buffalo, NY",2019,7
0.00,"Buffalo, NY",2019,7
0.00,"Buffalo, NY",2019,7
0.00,"Buffalo, NY",2019,7
0.00,"Buffalo, NY",2019,7
0.00,"Buffalo, NY",2019,7
0.00,"Buffalo, NY",2019,7
0.00,"Buffalo, NY",2019,7
0.00,"Buffalo, NY",2019,7
0.00,"Buffalo, NY",2019,7
0.00,"Buffalo, NY",2019,8
0.00,"Buffalo, NY",2019,8
0.00,"Buffalo, NY",2019,8
0.00,"Buffalo, NY",2019,8
0.00,"Buffalo, NY",2019,8
0.00,"Buffalo, NY",2019,8
0.00,"Buffalo, NY",2019,8
0.00,"Buffalo, NY",2019,8
0.00,"Buffalo, NY",2019,8
0.00,"Buffalo, NY",2019,8
0.00,"Buffalo, NY",2019,8
0.00,"Buffalo, NY",2019,8
0.00,"Buffalo, NY",2019,8
0.00,"Buffalo, NY",2019,8
0.00,"Buffalo, NY",2019,9
0.00,"Buffalo, NY",2019,9
0.00,"Buffalo, NY",2019,9
0.00,"Buffalo, NY",2019,9
0.00,"Buffalo, NY",2019,9
0.00,"Buffalo, NY",2019,9
0.00,"Buffalo, NY",2019,9
0.00,"Buffalo, NY",2019,9
0.00,"Buffalo, NY",2019,9
0.00,"Buffalo, NY",2019,9
0.00,"Buffalo, NY",2019,9
0.00,"Buffalo, NY",2019,9
0.00,"Buffalo, NY",2019,10
0.00,"Buffalo, NY",2019,10
0.00,"Buffalo, NY",2019,10
0.00,"Buffalo, NY",2019,10
0.00,"Buffalo, NY",2019,10
0.00,"Buffalo, NY",2019,10
0.00,"Buffalo, NY",2019,10
0.00,"Buffalo, NY",2019,10
0.00,"Buffalo, NY",2019,10
0.00,"Buffalo, NY",2019,10
0.00,"Buffalo, NY",2019,10
0.00,"Buffalo, NY",2019,10
0.00,"Buffalo, NY",2019,11
0.00,"Buffalo, NY",2019,11
0.00,"Buffalo, NY",2019,11
0.00,"Buffalo, NY",2019,11
0.00,"Buffalo, NY",2019,11
0.00,"Buffalo, NY",2019,11
0.00,"Buffalo, NY",2019,11
0.00,"Buffalo, NY",2019,11
0.00,"Buffalo, NY",2019,11
0.00,"Buffalo, NY",2019,11
0.00,"Buffalo, NY",2019,11
0.00,"Buffalo, NY",2019,11
0.00,"Buffalo, NY",2019,12
0.00,"Buffalo, NY",2019,12
0.00,"Buffalo, NY",2019,12
0.00,"Buffalo, NY",2019,12
0.00,"Buffalo, NY",2019,12
0.00,"Buffalo, NY",2019,12
0.00,"Buffalo, NY",2019,12
0.00,"Buffalo, NY",2019,12
0.00,"Buffalo, NY",2019,12
0.00,"Buffalo, NY",2019,12
0.00,"Buffalo, NY",2019,12
0.00,"Buffalo, NY",2019,12
0.00,"Buffalo, NY",2019,12
0.00,"Buffalo, NY",2019,12
0.00,"Buffalo, NY",2019,12
0.00,"Burlington, VT",2019,1
0.00,"Burlington, VT",2019,2
0.00,"Burlington, VT",2019,2
0.00,"Burlington, VT",2019,2
0.00,"Burlington, VT",2019,3
0.00,"Burlington, VT",2019,3
0.00,"Burlington, VT",2019,4
0.00,"Burlington, VT",2019,4
0.00,"Burlington, VT",2019,5
0.00,"Burlington, VT",2019,6
0.00,"Burlington, VT",2019,7
0.00,"Burlington, VT",2019,8
0.00,"Burlington, VT",2019,8
0.00,"Burlington, VT",2019,9
0.00,"Burlington, VT",2019,10
0.00,"Burlington, VT",2019,10
0.00,"Burlington, VT",2019,11
0.00,"Burlington, VT",2019,12
0.00,"Burlington, VT",2019,12
0.00,"Burlington, VT",2019,12
0.00,"Caldwell, NJ",2019,7
0.00,"Canandaigua, NY",2019,7
0.00,"Casper, WY",2019,11
0.00,"Cedar Rapids/Iowa City, IA",2019,12
0.00,"Charleston, SC",2019,1
0.00,"Charleston, SC",2019,2
0.00,"Charleston, SC",2019,3
0.00,"Charleston, SC",2019,3
0.00,"Charleston, SC",2019,11
0.00,"Charleston, SC",2019,12
0.00,"Charleston/Dunbar, WV",2019,8
0.00,"Charlotte Amalie, VI",2019,11
0.00,"Charlotte, NC",2019,8
0.00,"Charlottesville, VA",2019,11
0.00,"Cheyenne, WY",2019,6
0.00,"Cheyenne, WY",2019,7
0.00,"Chicago, IL",2019,1
0.00,"Chicago, IL",2019,2
0.00,"Chicago, IL",2019,3
0.00,"Chicago, IL",2019,4
0.00,"Chicago, IL",2019,4
0.00,"Chicago, IL",2019,4
0.00,"Chicago, IL",2019,5
0.00,"Chicago, IL",2019,5
0.00,"Chicago, IL",2019,6
0.00,"Chicago, IL",2019,7
0.00,"Chicago, IL",2019,8
0.00,"Chicago, IL",2019,9
0.00,"Chicago, IL",2019,9
0.00,"Chicago, IL",2019,10
0.00,"Chicago, IL",2019,10
0.00,"Chicago, IL",2019,10
0.00,"Chicago, IL",2019,11
0.00,"Chicago, IL",2019,11
0.00,"Chicago, IL",2019,11
0.00,"Chicago, IL",2019,11
0.00,"Chicago, IL",2019,11
0.00,"Chicago, IL",2019,12
0.00,"Chicago, IL",2019,12
0.00,"Cincinnati, OH",2019,1
0.00,"Cincinnati, OH",2019,1
0.00,"Cincinnati, OH",2019,1
0.00,"Cincinnati, OH",2019,1
0.00,"Cincinnati, OH",2019,1
0.00,"Cincinnati, OH",2019,1
0.00,"Cincinnati, OH",2019,1
0.00,"Cincinnati, OH",2019,2
0.00,"Cincinnati, OH",2019,2
0.00,"Cincinnati, OH",2019,2
0.00,"Cincinnati, OH",2019,2
0.00,"Cincinnati, OH",2019,2
0.00,"Cincinnati, OH",2019,2
0.00,"Cincinnati, OH",2019,2
0.00,"Cincinnati, OH",2019,3
0.00,"Cincinnati, OH",2019,3
0.00,"Cincinnati, OH",2019,3
0.00,"Cincinnati, OH",2019,3
0.00,"Cincinnati, OH",2019,3
0.00,"Cincinnati, OH",2019,4
0.00,"Cincinnati, OH",2019,4
0.00,"Cincinnati, OH",2019,4
0.00,"Cincinnati, OH",2019,4
0.00,"Cincinnati, OH",2019,4
0.00,"Cincinnati, OH",2019,4
0.00,"Cincinnati, OH",2019,4
0.00,"Cincinnati, OH",2019,5
0.00,"Cincinnati, OH",2019,5
0.00,"Cincinnati, OH",2019,5
0.00,"Cincinnati, OH",2019,5
0.00,"Cincinnati, OH",2019,5
0.00,"Cincinnati, OH",2019,6
0.00,"Cincinnati, OH",2019,6
0.00,"Cincinnati, OH",2019,6
0.00,"Cincinnati, OH",2019,6
0.00,"Cincinnati, OH",2019,6
0.00,"Cincinnati, OH",2019,6
0.00,"Cincinnati, OH",2019,6
0.00,"Cincinnati, OH",2019,6
0.00,"Cincinnati, OH",2019,7
0.00,"Cincinnati, OH",2019,7
0.00,"Cincinnati, OH",2019,7
0.00,"Cincinnati, OH",2019,7
0.00,"Cincinnati, OH",2019,7
0.00,"Cincinnati, OH",2019,7
0.00,"Cincinnati, OH",2019,8
0.00,"Cincinnati, OH",2019,8
0.00,"Cincinnati, OH",2019,8
0.00,"Cincinnati, OH",2019,8
0.00,"Cincinnati, OH",2019,9
0.00,"Cincinnati, OH",2019,9
0.00,"Cincinnati, OH",2019,9
0.00,"Cincinnati, OH",2019,9
0.00,"Cincinnati, OH",2019,9
0.00,"Cincinnati, OH",2019,10
0.00,"Cincinnati, OH",2019,10
0.00,"Cincinnati, OH",2019,10
0.00,"Cincinnati, OH",2019,10
0.00,"Cincinnati, OH",2019,10
0.00,"Cincinnati, OH",2019,10
0.00,"Cincinnati, OH",2019,11
0.00,"Cincinnati, OH",2019,11
0.00,"Cincinnati, OH",2019,11
0.00,"Cincinnati, OH",2019,11
0.00,"Cincinnati, OH",2019,11
0.00,"Cincinnati, OH",2019,11
0.00,"Cincinnati, OH",2019,11
0.00,"Cincinnati, OH",2019,12
0.00,"Cincinnati, OH",2019,12
0.00,"Cincinnati, OH",2019,12
0.00,"Cincinnati, OH",2019,12
0.00,"Cincinnati, OH",2019,12
0.00,"Cincinnati, OH",2019,12
0.00,"Cleveland, OH",2019,7
0.00,"Cleveland, OH",2019,7
0.00,"Cleveland, OH",2019,11
0.00,"Colorado Springs, CO",2019,4
0.00,"Colorado Springs, CO",2019,5
0.00,"Colorado Springs, CO",2019,6
0.00,"Columbia, MO",2019,3
0.00,"Columbia, SC",2019,12
0.00,"Columbus, GA",2019,1
0.00,"Columbus, IN",2019,4
0.00,"Columbus, OH",2019,1
0.00,"Columbus, OH",2019,1
0.00,"Columbus, OH",2019,2
0.00,"Columbus, OH",2019,3
0.00,"Columbus, OH",2019,3
0.00,"Columbus, OH",2019,4
0.00,"Columbus, OH",2019,5
0.00,"Columbus, OH",2019,6
0.00,"Columbus, OH",2019,6
0.00,"Columbus, OH",2019,10
0.00,"Columbus, OH",2019,10
0.00,"Columbus, OH",2019,11
0.00,"Corvallis, OR",2019,11
0.00,"Crescent City, CA",2019,9
0.00,"Dallas, TX",2019,1
0.00,"Dallas, TX",2019,2
0.00,"Dallas, TX",2019,8
0.00,"Dallas/Fort Worth, TX",2019,5
0.00,"Dallas/Fort Worth, TX",2019,5
0.00,"Dallas/Fort Worth, TX",2019,9
0.00,"Dallas/Fort Worth, TX",2019,10
0.00,"Denver, CO",2019,5
0.00,"Denver, CO",2019,9
0.00,"Denver, CO",2019,11
0.00,"Des Moines, IA",2019,11
0.00,"Detroit, MI",2019,1
0.00,"Detroit, MI",2019,4
0.00,"Detroit, MI",2019,4
0.00,"Detroit, MI",2019,7
0.00,"Detroit, MI",2019,8
0.00,"Detroit, MI",2019,9
0.00,"Detroit, MI",2019,12
0.00,"Dublin, VA",2019,6
0.00,"Dublin, VA",2019,6
0.00,"East Farmingdale, NY",2019,3
0.00,"East Farmingdale, NY",2019,4
0.00,"East Farmingdale, NY",2019,5
0.00,"East Farmingdale, NY",2019,8
0.00,"East Farmingdale, NY",2019,8
0.00,"East Farmingdale, NY",2019,11
0.00,"East Farmingdale, NY",2019,11
0.00,"East Farmingdale, NY",2019,12
0.00,"East Farmingdale, NY",2019,12
0.00,"East Farmingdale, NY",2019,12
0.00,"East Farmingdale, NY",2019,12
0.00,"East Farmingdale, NY",2019,12
0.00,"East Farmingdale, NY",2019,12
0.00,"East Hampton, NY",2019,11
0.00,"El Paso, TX",2019,4
0.00,"Elmira/Corning, NY",2019,1
0.00,"Elmira/Corning, NY",2019,1
0.00,"Elmira/Corning, NY",2019,2
0.00,"Elmira/Corning, NY",2019,2
0.00,"Elmira/Corning, NY",2019,3
0.00,"Elmira/Corning, NY",2019,4
0.00,"Elmira/Corning, NY",2019,5
0.00,"Elmira/Corning, NY",2019,5
0.00,"Elmira/Corning, NY",2019,6
0.00,"Elmira/Corning, NY",2019,6
0.00,"Elmira/Corning, NY",2019,6
0.00,"Elmira/Corning, NY",2019,7
0.00,"Elmira/Corning, NY",2019,8
0.00,"Elmira/Corning, NY",2019,9
0.00,"Elmira/Corning, NY",2019,10
0.00,"Elmira/Corning, NY",2019,10
0.00,"Elmira/Corning, NY",2019,11
0.00,"Elmira/Corning, NY",2019,11
0.00,"Elmira/Corning, NY",2019,12
0.00,"Everett, WA",2019,3
0.00,"Fairfield, CA",2019,5
0.00,"Fairfield, CA",2019,6
0.00,"Fargo, ND",2019,6
0.00,"Fargo, ND",2019,11
0.00,"Fort Lauderdale, FL",2019,5
0.00,"Fort Lauderdale, FL",2019,9
0.00,"Fort Lauderdale, FL",2019,10
0.00,"Fort Lauderdale, FL",2019,12
0.00,"Fort Lauderdale, FL",2019,12
0.00,"Fort Wayne, IN",2019,3
0.00,"Friday Harbor, WA",2019,9
0.00,"Gary, IN",2019,3
0.00,"Gasquet, CA",2019,9
0.00,"Grand Island, NE",2019,12
0.00,"Grand Rapids, MI",2019,1
0.00,"Grand Rapids, MI",2019,1
0.00,"Grand Rapids, MI",2019,2
0.00,"Grand Rapids, MI",2019,2
0.00,"Grand Rapids, MI",2019,3
0.00,"Grand Rapids, MI",2019,5
0.00,"Grand Rapids, MI",2019,6
0.00,"Grand Rapids, MI",2019,6
0.00,"Grand Rapids, MI",2019,6
0.00,"Grand Rapids, MI",2019,7
0.00,"Grand Rapids, MI",2019,11
0.00,"Great Falls, MT",2019,7
0.00,"Greensboro/High Point, NC",2019,2
0.00,"Greensboro/High Point, NC",2019,6
0.00,"Greensboro/High Point, NC",2019,9
0.00,"Greensboro/High Point, NC",2019,10
0.00,"Greensboro/High Point, NC",2019,12
0.00,"Greensboro/High Point, NC",2019,12
0.00,"Greer, SC",2019,2
0.00,"Greer, SC",2019,2
0.00,"Greer, SC",2019,8
0.00,"Greer, SC",2019,10
0.00,"Greer, SC",2019,10
0.00,"Greer, SC",2019,10
0.00,"Greer, SC",2019,11
0.00,"Greer, SC",2019,12
0.00,"Harrisburg, PA",2019,1
0.00,"Harrisburg, PA",2019,1
0.00,"Harrisburg, PA",2019,1
0.00,"Harrisburg, PA",2019,1
0.00,"Harrisburg, PA",2019,3
0.00,"Harrisburg, PA",2019,4
0.00,"Harrisburg, PA",2019,5
0.00,"Harrisburg, PA",2019,8
0.00,"Harrisburg, PA",2019,12
0.00,"Hartford, CT",2019,1
0.00,"Hartford, CT",2019,1
0.00,"Hartford, CT",2019,1
0.00,"Hartford, CT",2019,1
0.00,"Hartford, CT",2019,1
0.00,"Hartford, CT",2019,2
0.00,"Hartford, CT",2019,2
0.00,"Hartford, CT",2019,2
0.00,"Hartford, CT",2019,2
0.00,"Hartford, CT",2019,3
0.00,"Hartford, CT",2019,3
0.00,"Hartford, CT",2019,3
0.00,"Hartford, CT",2019,4
0.00,"Hartford, CT",2019,4
0.00,"Hartford, CT",2019,4
0.00,"Hartford, CT",2019,5
0.00,"Hartford, CT",2019,5
0.00,"Hartford, CT",2019,5
0.00,"Hartford, CT",2019,5
0.00,"Hartford, CT",2019,6
0.00,"Hartford, CT",2019,6
0.00,"Hartford, CT",2019,6
0.00,"Hartford, CT",2019,7
0.00,"Hartford, CT",2019,7
0.00,"Hartford, CT",2019,7
0.00,"Hartford, CT",2019,8
0.00,"Hartford, CT",2019,8
0.00,"Hartford, CT",2019,8
0.00,"Hartford, CT",2019,9
0.00,"Hartford, CT",2019,9
0.00,"Hartford, CT",2019,9
0.00,"Hartford, CT",2019,9
0.00,"Hartford, CT",2019,10
0.00,"Hartford, CT",2019,10
0.00,"Hartford, CT",2019,10
0.00,"Hartford, CT",2019,10
0.00,"Hartford, CT",2019,11
0.00,"Hartford, CT",2019,11
0.00,"Hartford, CT",2019,11
0.00,"Hartford, CT",2019,11
0.00,"Hartford, CT",2019,11
0.00,"Hartford, CT",2019,12
0.00,"Hartford, CT",2019,12
0.00,"Hartford, CT",2019,12
0.00,"Honolulu, HI",2019,1
0.00,"Honolulu, HI",2019,7
0.00,"Honolulu, HI",2019,8
0.00,"Honolulu, HI",2019,10
0.00,"Honolulu, HI",2019,11
0.00,"Honolulu, HI",2019,11
0.00,"Honolulu, HI",2019,12
0.00,"Houston, TX",2019,2
0.00,"Houston, TX",2019,3
0.00,"Houston, TX",2019,5
0.00,"Houston, TX",2019,7
0.00,"Houston, TX",2019,8
0.00,"Houston, TX",2019,9
0.00,"Houston, TX",2019,10
0.00,"Houston, TX",2019,12
0.00,"Huntsville, AL",2019,1
0.00,"Huntsville, AL",2019,9
0.00,"Hyannis, MA",2019,1
0.00,"Hyannis, MA",2019,2
0.00,"Hyannis, MA",2019,3
0.00,"Hyannis, MA",2019,4
0.00,"Hyannis, MA",2019,10
0.00,"Hyannis, MA",2019,11
0.00,"Hyannis, MA",2019,12
0.00,"Indianapolis, IN",2019,1
0.00,"Indianapolis, IN",2019,1
0.00,"Indianapolis, IN",2019,1
0.00,"Indianapolis, IN",2019,2
0.00,"Indianapolis, IN",2019,2
0.00,"Indianapolis, IN",2019,2
0.00,"Indianapolis, IN",2019,2
0.00,"Indianapolis, IN",2019,3
0.00,"Indianapolis, IN",2019,3
0.00,"Indianapolis, IN",2019,3
0.00,"Indianapolis, IN",2019,3
0.00,"Indianapolis, IN",2019,4
0.00,"Indianapolis, IN",2019,4
0.00,"Indianapolis, IN",2019,4
0.00,"Indianapolis, IN",2019,4
0.00,"Indianapolis, IN",2019,5
0.00,"Indianapolis, IN",2019,5
0.00,"Indianapolis, IN",2019,5
0.00,"Indianapolis, IN",2019,5
0.00,"Indianapolis, IN",2019,6
0.00,"Indianapolis, IN",2019,6
0.00,"Indianapolis, IN",2019,6
0.00,"Indianapolis, IN",2019,6
0.00,"Indianapolis, IN",2019,7
0.00,"Indianapolis, IN",2019,7
0.00,"Indianapolis, IN",2019,7
0.00,"Indianapolis, IN",2019,8
0.00,"Indianapolis, IN",2019,8
0.00,"Indianapolis, IN",2019,8
0.00,"Indianapolis, IN",2019,9
0.00,"Indianapolis, IN",2019,11
0.00,"Indianapolis, IN",2019,11
0.00,"Indianapolis, IN",2019,11
0.00,"Indianapolis, IN",2019,11
0.00,"Indianapolis, IN",2019,12
0.00,"Indianapolis, IN",2019,12
0.00,"Indianapolis, IN",2019,12
0.00,"Islip, NY",2019,3
0.00,"Islip, NY",2019,4
0.00,"Islip, NY",2019,4
0.00,"Islip, NY",2019,5
0.00,"Islip, NY",2019,5
0.00,"Islip, NY",2019,6
0.00,"Islip, NY",2019,6
0.00,"Islip, NY",2019,6
0.00,"Islip, NY",2019,7
0.00,"Islip, NY",2019,9
0.00,"Islip, NY",2019,10
0.00,"Islip, NY",2019,10
0.00,"Islip, NY",2019,10
0.00,"Islip, NY",2019,11
0.00,"Ithaca/Cortland, NY",2019,1
0.00,"Ithaca/Cortland, NY",2019,2
0.00,"Ithaca/Cortland, NY",2019,2
0.00,"Ithaca/Cortland, NY",2019,3
0.00,"Ithaca/Cortland, NY",2019,10
0.00,"Ithaca/Cortland, NY",2019,10
0.00,"Ithaca/Cortland, NY",2019,10
0.00,"Ithaca/Cortland, NY",2019,11
0.00,"Ithaca/Cortland, NY",2019,12
0.00,"Ithaca/Cortland, NY",2019,12
0.00,"Ithaca/Cortland, NY",2019,12
0.00,"Ithaca/Cortland, NY",2019,12
0.00,"Jacksonville, FL",2019,1
0.00,"Jacksonville, FL",2019,11
0.00,"Kansas City, MO",2019,6
0.00,"Keene, NH",2019,5
0.00,"Lafayette, IN",2019,12
0.00,"Lafayette, LA",2019,11
0.00,"Las Vegas, NV",2019,8
0.00,"Lexington, KY",2019,2
0.00,"Lexington, KY",2019,5
0.00,"Lexington, KY",2019,6
0.00,"Lexington, KY",2019,7
0.00,"Lexington, KY",2019,9
